date,Open,High,Low,Close,Percentage Return
15/04/2008,71.800003,72.410004,71.279999,71.650002,-0.32
22/04/2008,71.690002,73.029999,71.190002,72.790001,1.59
29/04/2008,72.559998,73.699997,72.489998,73.190002,0.55
06/05/2008,73.18,73.889999,72.730003,72.949997,-0.33
13/05/2008,72.919998,73.620003,72.550003,73.040001,0.12
20/05/2008,72.989998,73.080002,71.82,71.889999,-1.57
27/05/2008,71.989998,73.220001,71.839996,72.93,1.45
03/06/2008,72.910004,73.870003,72.129997,72.849998,-0.11
10/06/2008,72.870003,74.309998,72.849998,73.610001,1.04
17/06/2008,73.639999,73.769997,72.93,73.43,-0.24
24/06/2008,73.43,73.580002,72.040001,72.459999,-1.32
01/07/2008,72.459999,73.160004,72,72.669998,0.29
08/07/2008,72.75,73.080002,71.769997,71.919998,-1.03
15/07/2008,71.989998,72.400002,71.309998,71.989998,0.10
22/07/2008,71.870003,73.019997,71.739998,72.650002,0.92
29/07/2008,72.669998,73.540001,72.620003,73.459999,1.11
05/08/2008,73.57,76.360001,73.559998,76.129997,3.63
12/08/2008,76.25,77.269997,75.839996,77.120003,1.30
19/08/2008,77.139999,77.410004,76.019997,76.790001,-0.43
26/08/2008,76.800003,77.690002,76.620003,77.639999,1.11
02/09/2008,77.75,79.839996,77.650002,79.589996,2.51
09/09/2008,79.449997,80.379997,77.639999,78.910004,-0.85
16/09/2008,78.480003,79.370003,75.889999,76.150002,-3.50
23/09/2008,76.190002,78.370003,76.059998,77.470001,1.73
30/09/2008,77.889999,81.75,77.730003,81.68,5.43
07/10/2008,81.459999,83.190002,80.400002,81.879997,0.24
14/10/2008,81.349998,83.230003,80.75,83.099998,1.49
21/10/2008,83.110001,87.860001,82.959999,86.93,4.61
28/10/2008,87.25,87.879997,83.099998,86.349998,-0.67
04/11/2008,86.440002,86.900002,83.900002,85.910004,-0.51
11/11/2008,85.919998,88.150002,85.690002,86.809998,1.05
18/11/2008,86.889999,88.459999,85.68,86.080002,-0.84
25/11/2008,85.769997,87.32,84.709999,86.720001,0.74
02/12/2008,87.169998,87.699997,85.470001,85.559998,-1.34
09/12/2008,85.709999,86.489998,81.970001,82.269997,-3.85
16/12/2008,82.080002,82.349998,77.690002,81.089996,-1.43
23/12/2008,81.230003,81.559998,79.629997,80.68,-0.51
30/12/2008,81.129997,83.169998,80.309998,82.639999,2.43
06/01/2009,82.599998,84.019997,81.18,83.019997,0.46
13/01/2009,83.199997,85.209999,83.190002,84.720001,2.05
20/01/2009,85.07,86.809998,84.199997,84.730003,0.01
27/01/2009,84.419998,86.550003,83.57,86.07,1.58
03/02/2009,86.139999,86.300003,84.459999,84.790001,-1.49
10/02/2009,85.050003,86.870003,84.730003,86.660004,2.21
17/02/2009,86.559998,88.25,85.629997,87.239998,0.67
24/02/2009,87.309998,89.029999,86.580002,88.940002,1.95
03/03/2009,89,89.620003,87.879997,89.010002,0.08
10/03/2009,89.290001,89.309998,86.459999,86.949997,-2.31
17/03/2009,86.989998,87.349998,82.629997,83.43,-4.05
24/03/2009,83.459999,86.129997,83.199997,85.870003,2.92
31/03/2009,85.769997,85.989998,83.730003,84.57,-1.51
07/04/2009,84.690002,86,84.449997,84.639999,0.08
14/04/2009,84.610001,86.870003,84.5,86.639999,2.36
21/04/2009,86.650002,86.849998,84.459999,85.699997,-1.08
28/04/2009,85.669998,86.010002,83.599998,83.970001,-2.02
05/05/2009,83.690002,84.410004,82.290001,82.68,-1.54
12/05/2009,82.790001,83.220001,81.870003,82.669998,-0.01
19/05/2009,82.540001,82.68,79.809998,79.959999,-3.28
26/05/2009,80.029999,81.129997,78.589996,79.169998,-0.99
02/06/2009,79.169998,81.470001,78.330002,80.910004,2.20
09/06/2009,80.839996,81.370003,79.190002,81.139999,0.28
16/06/2009,81.129997,81.339996,79.970001,80.779999,-0.44
23/06/2009,80.839996,80.940002,79.559998,79.839996,-1.16
30/06/2009,79.900002,80.889999,79.349998,80.449997,0.76
07/07/2009,80.389999,80.889999,79.690002,80.129997,-0.40
14/07/2009,80.059998,80.300003,78.800003,78.910004,-1.52
21/07/2009,78.830002,79.150002,78.400002,78.629997,-0.35
28/07/2009,78.629997,79.660004,77.449997,77.639999,-1.26
04/08/2009,77.589996,79.389999,77.43,79.260002,2.09
11/08/2009,79.239998,79.510002,78.230003,79.290001,0.04
18/08/2009,79.279999,79.349998,77.75,78.269997,-1.29
25/08/2009,78.25,78.830002,77.849998,78.169998,-0.13
01/09/2009,78.110001,78.940002,77.870003,78.019997,-0.19
08/09/2009,78,78.029999,76.459999,76.699997,-1.69
15/09/2009,76.589996,77.110001,76.010002,76.779999,0.10
22/09/2009,76.730003,77.25,75.830002,77.050003,0.35
29/09/2009,76.93,77.470001,76.489998,76.639999,-0.53
06/10/2009,76.660004,76.68,75.769997,76.129997,-0.67
13/10/2009,76.07,76.290001,75.18,75.510002,-0.81
20/10/2009,75.269997,76.120003,74.940002,76.059998,0.73
27/10/2009,76.07,76.580002,75.760002,76.290001,0.30
03/11/2009,76.099998,76.82,74.93,75.029999,-1.65
10/11/2009,75,75.769997,74.68,74.910004,-0.16
17/11/2009,74.809998,75.879997,74.809998,75.089996,0.24
24/11/2009,75.190002,75.57,74.169998,74.879997,-0.28
01/12/2009,74.709999,76.18,74.269997,75.769997,1.19
08/12/2009,75.75,76.730003,75.510002,76.349998,0.77
15/12/2009,76.349998,78.139999,76.32,78.040001,2.21
22/12/2009,78.040001,78.449997,77.5,77.629997,-0.53
29/12/2009,77.699997,78.220001,77.260002,77.529999,-0.13
05/01/2010,77.370003,78.190002,76.790001,77,-0.68
12/01/2010,77.089996,77.410004,76.599998,77.32,0.42
19/01/2010,76.980003,78.809998,76.940002,78.190002,1.13
26/01/2010,78.169998,79.529999,78.080002,79.239998,1.34
02/02/2010,79.230003,80.68,78.68,80.300003,1.34
09/02/2010,80.339996,80.75,79.559998,80.32,0.02
16/02/2010,80.389999,81.339996,79.559998,80.510002,0.24
23/02/2010,80.510002,81.260002,80.089996,80.660004,0.19
02/03/2010,80.760002,81.290001,79.82,80.43,-0.29
09/03/2010,80.510002,80.860001,79.690002,80.25,-0.22
16/03/2010,80.220001,81.080002,79.510002,80.650002,0.50
23/03/2010,80.57,82.239998,80.540001,81.360001,0.88
30/03/2010,81.25,81.699997,80.68,81.089996,-0.33
06/04/2010,81.07,81.910004,80.080002,80.559998,-0.65
13/04/2010,80.540001,81.279999,80.029999,81,0.55
20/04/2010,80.919998,82.099998,80.760002,81.480003,0.59
27/04/2010,81.18,82.709999,81.169998,82.269997,0.97
04/05/2010,82.360001,85.269997,82.290001,84.160004,2.30
11/05/2010,84.389999,87.059998,84.139999,86.209999,2.44
18/05/2010,86.220001,87.459999,85.129997,86.209999,0.00
25/05/2010,86.470001,87.449997,85.849998,86.589996,0.44
01/06/2010,86.580002,88.709999,86.160004,88.400002,2.09
08/06/2010,88.449997,88.589996,86.18,86.510002,-2.14
15/06/2010,86.709999,86.889999,85.089996,85.93,-0.67
22/06/2010,85.940002,86.419998,85.209999,85.650002,-0.33
29/06/2010,85.709999,86.300003,84.129997,84.610001,-1.21
06/07/2010,84.589996,84.830002,83.620003,84.199997,-0.48
13/07/2010,84.230003,84.559998,82.089996,82.510002,-2.01
20/07/2010,82.610001,83.449997,81.989998,82.089996,-0.51
27/07/2010,82.050003,82.379997,80.790001,80.940002,-1.40
03/08/2010,80.910004,81.129997,80.089996,80.709999,-0.28
10/08/2010,80.739998,83.019997,80.639999,82.529999,2.25
17/08/2010,82.43,83.300003,81.910004,83.120003,0.71
24/08/2010,83.309998,83.559998,82.620003,83.160004,0.05
31/08/2010,83.169998,83.339996,81.879997,82.040001,-1.35
07/09/2010,82.120003,82.989998,81.760002,81.910004,-0.16
14/09/2010,81.910004,82.029999,80.860001,81.339996,-0.70
21/09/2010,81.309998,81.349998,79.190002,79.339996,-2.46
28/09/2010,79.57,79.82,78.029999,78.449997,-1.12
05/10/2010,78.5,78.690002,76.910004,77.440002,-1.29
12/10/2010,77.529999,77.93,76.139999,76.93,-0.66
19/10/2010,77.120003,78.360001,76.709999,77.099998,0.22
26/10/2010,77.360001,78.269997,76.769997,77.300003,0.26
02/11/2010,77.199997,77.309998,75.629997,77.029999,-0.35
09/11/2010,77.260002,78.709999,76.709999,78.519997,1.93
16/11/2010,78.690002,79.459999,77.970001,78.68,0.20
23/11/2010,78.699997,81.139999,78.690002,80.839996,2.75
30/11/2010,80.860001,81.440002,79.059998,79.57,-1.57
07/12/2010,79.709999,80.400002,79.099998,79.279999,-0.36
14/12/2010,79.360001,80.720001,78.830002,80.629997,1.70
21/12/2010,80.620003,80.830002,80.209999,80.370003,-0.32
28/12/2010,80.089996,80.459999,78.779999,79.129997,-1.54
04/01/2011,79.099998,81.309998,78.889999,80.879997,2.21
11/01/2011,80.879997,81.150002,78.809998,79.339996,-1.90
18/01/2011,79.400002,79.5,77.809998,78.050003,-1.63
25/01/2011,78.050003,78.410004,77.540001,77.739998,-0.40
01/02/2011,77.610001,78.349998,76.879997,78.029999,0.37
08/02/2011,78.059998,78.870003,77.5,78.610001,0.74
15/02/2011,78.620003,78.790001,77.529999,77.690002,-1.17
22/02/2011,77.690002,78.32,76.760002,76.889999,-1.03
01/03/2011,76.860001,77.18,76.120003,76.5,-0.51
08/03/2011,76.529999,77.379997,76.300003,76.349998,-0.20
15/03/2011,76.349998,77.040001,75.339996,75.400002,-1.24
22/03/2011,75.480003,76.43,75.25,76.129997,0.97
29/03/2011,76.220001,76.610001,75.660004,75.910004,-0.29
05/04/2011,75.860001,76.150002,74.839996,75.059998,-1.12
12/04/2011,75.07,75.809998,74.620003,75.5,0.59
19/04/2011,75.489998,75.610001,73.739998,73.989998,-2.00
26/04/2011,74.059998,74.339996,72.720001,72.949997,-1.41
03/05/2011,73.059998,75.160004,72.699997,74.739998,2.45
10/05/2011,74.620003,76,74.400002,75.470001,0.98
17/05/2011,75.610001,76.370003,74.959999,76.099998,0.83
24/05/2011,76.25,76.360001,74.75,74.959999,-1.50
31/05/2011,74.730003,74.940002,73.639999,73.949997,-1.35
07/06/2011,73.940002,74.959999,73.510002,74.510002,0.76
14/06/2011,74.510002,76.019997,74.230003,75.029999,0.70
21/06/2011,74.910004,75.989998,74.5,75.389999,0.48
28/06/2011,75.239998,75.510002,74.110001,74.279999,-1.47
05/07/2011,74.239998,76.160004,74.209999,75.989998,2.30
12/07/2011,75.970001,76.720001,74.650002,75.480003,-0.67
19/07/2011,75.32,75.5,73.889999,74.059998,-1.88
26/07/2011,74.120003,74.529999,73.419998,74.260002,0.27
02/08/2011,74.349998,75.419998,73.860001,74.790001,0.71
09/08/2011,74.800003,75.059998,73.760002,73.839996,-1.27
16/08/2011,73.879997,74.459999,73.449997,74.07,0.31
23/08/2011,73.879997,74.459999,73.519997,73.720001,-0.47
30/08/2011,73.68,75.309998,73.519997,75.190002,1.99
06/09/2011,75.260002,77.779999,74.669998,77.57,3.17
13/09/2011,77.230003,77.779999,76.059998,77.389999,-0.23
20/09/2011,77.43,78.860001,76.790001,78.360001,1.25
27/09/2011,78.080002,79.57,77.300003,79.449997,1.39
04/10/2011,79.599998,79.830002,77.339996,77.599998,-2.33
11/10/2011,77.610001,78.690002,76.440002,77.139999,-0.59
18/10/2011,77.169998,77.550003,75.980003,76.019997,-1.45
25/10/2011,76.139999,76.660004,74.720001,76.169998,0.20
01/11/2011,76.550003,77.669998,74.980003,76.959999,1.04
08/11/2011,77.010002,78.169998,76.510002,77.559998,0.78
15/11/2011,77.480003,78.510002,77.43,78.300003,0.95
22/11/2011,78.32,79.699997,77.980003,79.290001,1.26
29/11/2011,79.339996,79.400002,77.919998,78.610001,-0.86
06/12/2011,78.589996,79.639999,78.099998,79.57,1.22
13/12/2011,79.559998,80.730003,79.290001,80.25,0.85
20/12/2011,80.309998,80.489998,79.239998,80.010002,-0.30
27/12/2011,79.93,80.849998,79.699997,80.169998,0.20
03/01/2012,80.230003,81.5,79.510002,81.050003,1.10
10/01/2012,80.919998,81.779999,80.529999,81.43,0.47
17/01/2012,81.419998,81.699997,79.599998,79.690002,-2.14
24/01/2012,79.75,80.389999,78.769997,79.160004,-0.67
31/01/2012,79.099998,79.57,78.620003,79.089996,-0.09
07/02/2012,79.059998,79.510002,78.360001,78.940002,-0.19
14/02/2012,79.120003,80.110001,78.599998,79.330002,0.49
21/02/2012,79.120003,79.379997,78.220001,78.559998,-0.97
28/02/2012,78.470001,79.57,78.089996,79.32,0.97
06/03/2012,79.339996,80.129997,79.07,79.870003,0.69
13/03/2012,79.839996,80.730003,79.349998,79.449997,-0.53
20/03/2012,79.480003,79.940002,78.870003,78.93,-0.65
27/03/2012,78.93,79.720001,78.720001,78.82,-0.14
03/04/2012,78.860001,80.169998,78.660004,79.730003,1.15
10/04/2012,79.730003,80.169998,79.199997,79.550003,-0.23
17/04/2012,79.559998,80.169998,79.120003,79.419998,-0.16
24/04/2012,79.360001,79.639999,78.629997,78.790001,-0.79
01/05/2012,78.779999,80.029999,78.599998,79.599998,1.03
08/05/2012,79.580002,80.720001,79.529999,80.599998,1.26
15/05/2012,80.660004,81.93,80.349998,81.080002,0.60
22/05/2012,80.959999,82.459999,80.949997,82.400002,1.63
29/05/2012,82.239998,83.540001,82.029999,82.550003,0.18
05/06/2012,82.5,82.940002,81.720001,82.510002,-0.05
12/06/2012,82.599998,82.720001,81.160004,81.940002,-0.69
19/06/2012,81.879997,82.629997,81.18,82.459999,0.63
26/06/2012,82.43,82.870003,81.43,81.870003,-0.72
03/07/2012,81.889999,83.5,81.529999,83.160004,1.58
10/07/2012,83.089996,83.82,82.970001,83.089996,-0.08
17/07/2012,83.139999,84,82.730003,83.709999,0.75
24/07/2012,83.75,84.099998,82.339996,82.790001,-1.10
31/07/2012,82.809998,83.510002,82.080002,82.269997,-0.63
07/08/2012,82.32,82.870003,82.040001,82.440002,0.21
14/08/2012,82.43,82.879997,82.199997,82.459999,0.02
21/08/2012,82.43,82.720001,81.220001,81.660004,-0.97
28/08/2012,81.660004,81.82,80.959999,81.25,-0.50
04/09/2012,81.239998,81.669998,80.150002,80.360001,-1.10
11/09/2012,80.379997,80.43,78.599998,79.010002,-1.68
18/09/2012,78.970001,79.769997,78.720001,79.519997,0.65
25/09/2012,79.529999,80.150002,79.330002,79.82,0.38
02/10/2012,79.809998,80.150002,79.099998,79.540001,-0.35
09/10/2012,79.599998,80.209999,79.400002,79.739998,0.25
16/10/2012,79.720001,79.760002,78.940002,79.650002,-0.11
23/10/2012,79.540001,80.269997,79.470001,80.07,0.53
30/10/2012,79.919998,80.839996,79.669998,80.75,0.85
06/11/2012,80.709999,81.099998,80.279999,81.040001,0.36
13/11/2012,81.110001,81.459999,80.790001,80.870003,-0.21
20/11/2012,81,81.269997,80.029999,80.25,-0.77
27/11/2012,80.099998,80.589996,79.800003,79.879997,-0.46
04/12/2012,79.889999,80.660004,79.57,80.330002,0.56
11/12/2012,80.300003,80.57,79.470001,79.57,-0.95
18/12/2012,79.57,79.709999,79.010002,79.639999,0.09
25/12/2012,79.68,79.93,79.360001,79.769997,0.16
01/01/2013,79.75,80.870003,79.279999,80.260002,0.61
08/01/2013,80.150002,80.68,79.349998,79.489998,-0.96
15/01/2013,79.5,80.190002,79.349998,80.050003,0.70
22/01/2013,80.059998,80.150002,79.68,79.779999,-0.34
29/01/2013,79.779999,79.93,78.919998,79.550003,-0.29
05/02/2013,79.580002,80.400002,79.18,80.309998,0.96
12/02/2013,80.360001,80.620003,79.839996,80.580002,0.34
19/02/2013,80.639999,81.919998,80.269997,81.669998,1.35
26/02/2013,81.830002,82.510002,81.07,82.220001,0.67
05/03/2013,82.129997,82.919998,81.900002,82.57,0.43
12/03/2013,82.660004,83.169998,82.050003,82.690002,0.15
19/03/2013,82.720001,83.099998,82.150002,82.870003,0.22
26/03/2013,82.889999,83.300003,82.150002,82.730003,-0.17
02/04/2013,82.720001,83.489998,82.269997,82.75,0.02
09/04/2013,82.279999,82.830002,81.959999,82.419998,-0.40
16/04/2013,81.720001,82.910004,81.720001,82.68,0.32
23/04/2013,82.639999,83.190002,82.040001,82.150002,-0.64
30/04/2013,82.160004,82.519997,81.330002,82.32,0.21
07/05/2013,82.32,83.440002,81.720001,83.260002,1.14
14/05/2013,83.199997,84.370003,82.959999,83.809998,0.66
21/05/2013,83.650002,84.5,83.43,83.699997,-0.13
28/05/2013,83.669998,84.370003,82.43,82.68,-1.22
04/06/2013,82.709999,82.980003,81.080002,81.650002,-1.25
11/06/2013,81.690002,81.75,80.5,80.57,-1.32
18/06/2013,80.629997,82.839996,80.5,82.43,2.31
25/06/2013,82.239998,83.339996,82.239998,82.980003,0.67
02/07/2013,82.970001,84.589996,82.970001,84.199997,1.47
09/07/2013,84.089996,84.75,82.279999,83.040001,-1.38
16/07/2013,83.129997,83.150002,82.050003,82.220001,-0.99
23/07/2013,82.18,82.410004,81.5,81.660004,-0.68
30/07/2013,81.709999,82.489998,81.410004,81.879997,0.27
06/08/2013,81.510002,82.089996,80.870003,81.330002,-0.67
13/08/2013,81.510002,81.940002,81.050003,81.230003,-0.12
20/08/2013,80.75,81.720001,80.75,81.370003,0.17
27/08/2013,81.110001,82.260002,81.110001,82.089996,0.88
03/09/2013,82.019997,82.669998,81.699997,81.790001,-0.37
10/09/2013,81.699997,82.309998,80.970001,81.25,-0.66
17/09/2013,81.279999,81.349998,80.059998,80.449997,-0.98
24/09/2013,80.290001,80.650002,80.029999,80.220001,-0.29
01/10/2013,80.269997,80.32,79.629997,79.940002,-0.35
08/10/2013,79.839996,80.599998,79.839996,80.260002,0.40
15/10/2013,80.129997,80.75,79.480003,79.68,-0.72
22/10/2013,79.739998,79.790001,79,79.25,-0.54
29/10/2013,79.32,80.93,79.290001,80.550003,1.64
05/11/2013,80.5,81.480003,80.379997,81.089996,0.67
12/11/2013,81.019997,81.459999,80.57,80.830002,-0.32
19/11/2013,80.489998,81.290001,80.489998,80.919998,0.11
26/11/2013,80.800003,80.959999,80.480003,80.910004,-0.01
03/12/2013,80.889999,80.989998,80.120003,80.129997,-0.96
10/12/2013,80.129997,80.419998,79.760002,80.07,-0.07
17/12/2013,80.099998,80.830002,79.809998,80.449997,0.47
24/12/2013,80.440002,80.620003,79.690002,80,-0.56
31/12/2013,80.010002,80.910004,79.970001,80.650002,0.81
07/01/2014,80.68,81.190002,80.470001,80.510002,-0.17
14/01/2014,80.589996,81.300003,80.440002,81.260002,0.93
21/01/2014,81.18,81.389999,80.150002,80.5,-0.94
28/01/2014,80.489998,81.32,80.389999,81.010002,0.63
04/02/2014,81.080002,81.239998,80.589996,80.669998,-0.42
11/02/2014,80.629997,80.830002,80.07,80.129997,-0.67
18/02/2014,80.169998,80.419998,79.93,80.209999,0.10
25/02/2014,80.220001,80.580002,79.690002,80.07,-0.17
04/03/2014,80.07,80.269997,79.43,79.75,-0.40
11/03/2014,79.760002,79.93,79.269997,79.389999,-0.45
18/03/2014,79.379997,80.349998,79.309998,79.93,0.68
25/03/2014,79.93,80.300003,79.860001,80.099998,0.21
01/04/2014,80.099998,80.599998,79.970001,80.220001,0.15
08/04/2014,80.220001,80.230003,79.330002,79.730003,-0.61
15/04/2014,79.75,79.989998,79.580002,79.949997,0.28
22/04/2014,79.959999,79.989998,79.550003,79.68,-0.34
29/04/2014,79.690002,79.919998,79.410004,79.489998,-0.24
06/05/2014,79.5,79.919998,78.910004,79.900002,0.52
13/05/2014,79.900002,80.339996,79.860001,79.989998,0.11
20/05/2014,80.029999,80.440002,79.889999,80.389999,0.50
27/05/2014,80.290001,80.68,80.169998,80.639999,0.31
03/06/2014,80.629997,81.019997,80.239998,80.650002,0.01
10/06/2014,80.620003,80.900002,80.419998,80.470001,-0.22
17/06/2014,80.449997,80.669998,80.150002,80.260002,-0.26
24/06/2014,80.269997,80.43,79.760002,79.779999,-0.60
01/07/2014,79.790001,80.360001,79.739998,80.220001,0.55
08/07/2014,80.220001,80.300003,79.980003,80.190002,-0.04
15/07/2014,80.169998,80.690002,80.139999,80.559998,0.46
22/07/2014,80.559998,81.080002,80.540001,81.029999,0.58
29/07/2014,81.010002,81.57,80.989998,81.330002,0.37
05/08/2014,81.309998,81.720001,81.260002,81.470001,0.17
12/08/2014,81.470001,81.690002,81.360001,81.580002,0.14
19/08/2014,81.589996,82.610001,81.580002,82.550003,1.19
26/08/2014,82.589996,82.75,82.32,82.75,0.24
02/09/2014,82.760002,84.349998,82.75,84.230003,1.79
09/09/2014,84.309998,84.519997,84.040001,84.260002,0.04
16/09/2014,84.239998,84.860001,83.860001,84.669998,0.49
23/09/2014,84.690002,85.800003,84.370003,85.589996,1.09
30/09/2014,85.610001,86.75,85.449997,85.709999,0.14
07/10/2014,85.779999,86.099998,84.940002,85.43,-0.33
14/10/2014,85.260002,86.010002,84.470001,84.949997,-0.56
21/10/2014,85.019997,85.940002,84.739998,85.5,0.65
28/10/2014,85.57,87.410004,85.190002,87.309998,2.12
04/11/2014,87.25,88.190002,86.879997,87.809998,0.57
11/11/2014,87.800003,88.269997,87.18,87.93,0.14
18/11/2014,87.93,88.440002,87.349998,88.150002,0.25
25/11/2014,88.199997,88.449997,87.519997,87.949997,-0.23
02/12/2014,87.980003,89.550003,87.949997,89.040001,1.24
09/12/2014,89.18,89.269997,87.910004,88.459999,-0.65
16/12/2014,88.440002,89.790001,87.629997,89.769997,1.48
23/12/2014,89.769997,90.269997,89.629997,90.190002,0.47
30/12/2014,90.190002,91.779999,89.809998,91.379997,1.32
06/01/2015,91.379997,92.529999,91.120003,91.980003,0.66
13/01/2015,92.029999,93.260002,91.510002,92.519997,0.59
20/01/2015,92.660004,95.480003,92.150002,94.800003,2.46
27/01/2015,94.93,95.010002,93.699997,94.5,-0.32
03/02/2015,94.57,94.879997,93.25,94.449997,-0.05
10/02/2015,94.519997,95.120003,93.900002,94.339996,-0.12
17/02/2015,94.400002,94.919998,93.800003,94.57,0.24
24/02/2015,94.580002,95.510002,94.059998,95.459999,0.94
03/03/2015,95.489998,97.779999,95.099998,97.589996,2.23
10/03/2015,97.779999,100.389999,97.779999,99.599998,2.06
17/03/2015,99.669998,99.830002,96.629997,97.029999,-2.58
24/03/2015,96.93,98.07,96.169998,97.980003,0.98
31/03/2015,97.919998,98.669998,96.330002,97.110001,-0.89
07/04/2015,97.059998,99.989998,96.93,99.489998,2.45
14/04/2015,99.449997,99.699997,97,97.940002,-1.56
21/04/2015,97.940002,98.459999,96.470001,96.769997,-1.19
28/04/2015,96.790001,96.93,94.400002,95.480003,-1.33
05/05/2015,95.440002,95.949997,93.879997,95.010002,-0.49
12/05/2015,95.050003,95.160004,93.129997,94.190002,-0.86
19/05/2015,94.129997,96.480003,94.089996,96.400002,2.35
26/05/2015,96.370003,97.779999,96.370003,97.389999,1.03
02/06/2015,97.440002,97.529999,94.650002,95.300003,-2.15
09/06/2015,95.25,95.68,94.32,94.809998,-0.51
16/06/2015,94.849998,95.230003,93.559998,94.330002,-0.51
23/06/2015,94.300003,96.370003,94.300003,94.790001,0.49
30/06/2015,95.029999,96.629997,94.849998,96.300003,1.59
07/07/2015,96.279999,97.239998,95.449997,96.860001,0.58
14/07/2015,96.839996,98.150002,96.269997,98.029999,1.21
21/07/2015,98.010002,98.150002,96.290001,96.5,-1.56
28/07/2015,96.580002,97.769997,96.309998,97.489998,1.03
04/08/2015,97.480003,98.330002,97.040001,97.160004,-0.34
11/08/2015,97.18,97.589996,95.93,96.82,-0.35
18/08/2015,96.839996,97.080002,92.620003,93.309998,-3.63
25/08/2015,93.379997,96.32,93.379997,95.949997,2.83
01/09/2015,95.93,96.620003,95.190002,96.139999,0.20
08/09/2015,96.150002,96.410004,94.910004,95.25,-0.93
15/09/2015,95.309998,95.980003,94.059998,95.889999,0.67
22/09/2015,95.919998,96.699997,95.459999,96.029999,0.15
29/09/2015,96.029999,96.489998,95.220001,96.110001,0.08
06/10/2015,96.050003,96.160004,94.620003,94.839996,-1.32
13/10/2015,94.900002,95,93.809998,94.959999,0.13
20/10/2015,94.940002,97.199997,94.589996,96.860001,2.00
27/10/2015,96.809998,97.82,96.470001,96.93,0.07
03/11/2015,96.900002,99.349998,96.769997,98.980003,2.11
10/11/2015,99.010002,99.5,98.43,99.440002,0.46
17/11/2015,99.400002,100,98.739998,99.800003,0.36
24/11/2015,99.669998,100.309998,99.309998,100.169998,0.37
01/12/2015,100.25,100.510002,97.589996,98.660004,-1.51
08/12/2015,98.730003,98.760002,97.220001,97.599998,-1.07
15/12/2015,97.639999,99.290001,97.190002,98.459999,0.88
22/12/2015,98.449997,98.599998,97.809998,97.919998,-0.55
29/12/2015,97.900002,99.18,97.800003,98.870003,0.97
05/01/2016,98.870003,99.629997,98.169998,98.730003,-0.14
12/01/2016,98.800003,99.330002,98.379997,99.120003,0.40
19/01/2016,99.129997,99.800003,98.629997,99.360001,0.24
26/01/2016,99.300003,99.830002,98.43,99,-0.36
02/02/2016,98.989998,99.089996,96.260002,96.57,-2.45
09/02/2016,96.720001,96.830002,95.239998,95.980003,-0.61
16/02/2016,96.57,97.599998,96.379997,97.379997,1.46
23/02/2016,97.349998,98.370003,97.099998,98.209999,0.85
01/03/2016,98.18,98.580002,97.019997,97.07,-1.16
08/03/2016,97.089996,98.419998,95.940002,96.620003,-0.46
15/03/2016,96.589996,97.059998,94.580002,95.290001,-1.38
22/03/2016,95.43,96.400002,95.260002,95.940002,0.68
29/03/2016,95.949997,96.220001,94.32,94.510002,-1.49
05/04/2016,94.57,95.07,93.75,93.949997,-0.59
12/04/2016,93.970001,95.199997,93.629997,94.489998,0.57
19/04/2016,94.489998,95.199997,93.919998,94.839996,0.37
26/04/2016,94.779999,94.809998,92.540001,92.629997,-2.33
03/05/2016,92.599998,94.199997,91.919998,94.150002,1.64
10/05/2016,94.129997,94.849998,93.68,94.57,0.45
17/05/2016,94.57,95.5,94.330002,95.230003,0.70
24/05/2016,95.260002,95.779999,94.940002,95.519997,0.30
31/05/2016,95.660004,95.900002,93.75,93.900002,-1.70
07/06/2016,94.010002,94.75,93.43,94.370003,0.50
14/06/2016,94.360001,95.32,93.449997,93.610001,-0.81
21/06/2016,93.610001,96.709999,93.019997,96.540001,3.13
28/06/2016,96.410004,96.419998,95.410004,95.449997,-1.13
05/07/2016,95.550003,96.790001,95.339996,96.57,1.17
12/07/2016,96.550003,96.730003,95.830002,96.559998,-0.01
19/07/2016,96.540001,97.57,96.519997,97.290001,0.76
26/07/2016,97.279999,97.529999,95.379997,95.709999,-1.62
02/08/2016,95.82,96.519997,95,96.400002,0.72
09/08/2016,96.379997,96.519997,95.25,95.629997,-0.80
16/08/2016,95.610001,95.660004,94.080002,94.519997,-1.16
23/08/2016,94.550003,95.830002,94.209999,95.580002,1.12
30/08/2016,95.57,96.260002,95.190002,95.779999,0.21
06/09/2016,95.800003,95.860001,94.470001,95.099998,-0.71
13/09/2016,95.120003,96.110001,95.080002,95.839996,0.78
20/09/2016,95.830002,96.330002,95.050003,95.309998,-0.55
27/09/2016,95.32,95.959999,95.239998,95.75,0.46
04/10/2016,95.720001,97.190002,95.720001,96.919998,1.22
11/10/2016,96.900002,98.169998,96.900002,97.889999,1.00
18/10/2016,97.870003,98.849998,97.610001,98.669998,0.80
25/10/2016,98.760002,99.120003,98.239998,98.449997,-0.22
01/11/2016,98.389999,98.480003,96.889999,97.779999,-0.68
08/11/2016,97.75,100.220001,95.889999,100.110001,2.38
15/11/2016,99.800003,101.480003,99.449997,101.050003,0.94
22/11/2016,100.790001,101.919998,100.639999,101.330002,0.28
29/11/2016,101.169998,101.830002,99.849998,100.139999,-1.17
06/12/2016,100.139999,101.779999,99.43,100.959999,0.82
13/12/2016,100.900002,103.559998,100.730003,103.139999,2.16
